AEM CN Equity,AQN CN Equity,ATD CN Equity,BMO CN Equity,BNS CN Equity,ABX CN Equity,BCE CN Equity,BAM CN Equity,BN CN Equity,BIP-U CN Equity,CAE CN Equity,CCO CN Equity,CAR-U CN Equity,CM CN Equity,CNR CN Equity,CNQ CN Equity,CP CN Equity,CTC/A CN Equity,CCL/B CN Equity,CVE CN Equity,GIB/A CN Equity,CSU CN Equity,DOL CN Equity,EMA CN Equity,ENB CN Equity,FM CN Equity,FSV CN Equity,FTS CN Equity,FNV CN Equity,WN CN Equity,GIL CN Equity,H CN Equity,IMO CN Equity,IFC CN Equity,K CN Equity,L CN Equity,MG CN Equity,MFC CN Equity,MRU CN Equity,NA CN Equity,NTR CN Equity,OTEX CN Equity,PPL CN Equity,POW CN Equity,QSR CN Equity,RCI/B CN Equity,RY CN Equity,SAP CN Equity,SHOP CN Equity,SLF CN Equity,SU CN Equity,TRP CN Equity,TECK/B CN Equity,T CN Equity,TRI CN Equity,TD CN Equity,TOU CN Equity,WCN CN Equity,WPM CN Equity,WSP CN Equity
75.75,8.31,83.08,128.7,67.71,21.54,48.19,56.6,56.62,39.91,26.7,53.31,47.74,67.21,175.48,49.795,123.13,135.43,73.17,24.82,159.66,3772.19,104.99,48.2,48.67,14.83,228.25,53.53,156.48,182.75,47.34,41.31,90.38,226.1,7.7,151.5,72.64,32.71,74.62,111.03,72.38,52.75,48.4,39.02,111.5,58.45,136.17,26.78,105.97,74.3,47.91,50.1402,61.56,22.82,210.75,81.92,60.16,228.69,61.44,225.3
75.27,8.21,82.53,126.9,66.97,21.32,46.06,55.73,55.54,38.75,26.69,54.12,47.91,66.6,173.41,49.805,121.42,134.37,71.57,25.24,158.86,3750.73,104.54,47.45,48.26,14.06,231.62,53.3,154.87,180.36,46.63,41.02,91.75,225.0,7.62,150.24,70.46,32.74,74.12,110.98,71.85,52.45,47.41,38.66,110.3,57.57,134.99,26.09,106.07,73.85,48.81,49.8032,60.56,22.34,212.8,81.29,60.45,228.81,60.93,222.63
75.78,8.15,83.72,127.11,67.44,21.35,46.61,55.46,55.51,39.86,26.98,55.64,48.06,66.69,174.28,49.14,121.57,131.88,71.35,25.18,158.02,3750.81,105.32,47.7,48.1,15.01,227.63,53.8,154.97,180.17,46.33,41.02,91.36,224.96,7.7,150.64,71.1,32.67,73.92,110.22,72.81,52.14,47.38,38.72,107.36,57.65,134.63,25.8,104.48,73.97,48.86,49.6392,60.79,22.42,213.15,81.37,61.55,231.53,60.13,222.07
74.84,7.93,80.86,127.17,67.28,21.17,46.31,54.91,55.51,39.44,27.06,56.78,48.5,67.17,176.05,49.68,121.6,129.6,70.82,25.66,156.89,3684.38,104.92,47.59,48.09,14.69,227.87,53.57,157.73,180.06,45.75,40.91,91.56,224.42,7.65,149.84,71.09,32.6,73.51,111.39,72.85,52.21,47.28,38.77,109.07,57.15,134.34,26.12,104.93,73.86,49.16,49.6665,60.1,22.36,212.18,80.23,60.92,232.46,59.79,222.95
73.74,8.03,82.36,127.59,67.3,20.7,46.36,55.03,55.82,39.48,27.27,55.84,48.38,67.46,175.04,49.65,119.3,132.16,71.2,25.87,159.22,3733.66,105.74,47.36,48.47,14.58,227.88,53.38,155.17,180.78,50.7,40.68,91.27,224.41,7.49,150.23,71.4,32.83,73.39,111.68,72.01,52.11,47.52,39.16,109.81,56.92,134.08,25.87,105.19,74.13,49.2,49.7667,59.13,22.33,213.36,80.82,60.97,233.46,58.85,224.63
75.41,8.08,81.52,129.54,67.84,21.17,46.35,56.31,56.82,39.88,27.68,56.55,48.37,67.85,177.77,49.76,120.92,134.59,71.49,25.97,159.55,3769.01,105.15,47.82,48.5,14.7,228.61,53.52,158.35,181.56,50.91,41.03,90.76,223.18,7.8,149.85,74.11,32.87,72.89,112.74,72.4,52.99,47.24,39.27,109.04,57.86,135.36,26.13,109.75,74.29,49.04,49.2293,60.72,22.52,212.63,81.12,60.97,229.83,60.88,225.46
76.3,8.22,78.09,130.5,68.3,21.4,46.25,57.74,57.32,40.34,27.17,57.68,48.32,68.48,179.65,50.24,121.76,133.89,71.37,26.14,154.58,3797.96,103.89,47.74,48.42,13.85,227.44,53.61,157.79,183.2,50.91,41.25,91.38,220.71,7.75,150.34,75.57,32.88,72.56,114.68,72.58,54.1,47.26,39.82,108.84,56.92,136.53,26.04,107.68,74.52,48.99,49.7941,60.55,22.33,211.5,81.43,60.18,232.1,61.44,228.46
75.75,8.32,77.88,130.0,68.38,21.12,45.86,57.62,56.81,40.01,27.56,58.84,47.19,68.28,179.28,50.395,121.52,133.51,71.14,26.35,151.46,3752.85,101.32,47.68,48.21,13.62,225.71,53.79,155.71,184.75,50.93,40.71,92.16,219.25,7.69,152.83,74.62,32.66,72.48,114.6,71.16,53.25,47.29,37.98,107.87,56.18,135.26,25.99,107.15,73.8,48.88,50.0765,59.34,21.74,212.65,81.27,59.63,232.57,61.11,229.27
76.12,8.2,77.77,129.96,68.36,21.14,45.95,56.46,56.31,39.72,27.52,56.99,46.6,68.32,176.29,51.475,118.72,131.47,70.04,26.95,148.83,3741.88,101.47,47.33,48.78,13.65,223.71,53.43,155.93,186.4,50.78,40.34,93.7,218.81,7.73,153.66,72.77,32.98,72.35,114.6,71.39,53.21,47.33,38.12,106.85,55.77,135.07,25.64,106.48,73.48,49.95,50.122,58.63,21.46,211.27,80.96,60.79,231.47,61.01,229.32
76.13,8.18,77.17,130.35,68.46,21.1,46.0,56.35,55.72,40.24,27.61,57.19,46.17,68.35,176.8,51.02,118.57,132.25,69.89,27.02,148.53,3743.06,103.05,47.14,48.38,13.32,223.17,52.9,154.53,185.97,49.8,39.82,93.09,220.69,7.73,151.88,72.7,32.84,73.13,113.73,72.08,53.49,47.32,38.13,106.87,55.78,134.72,25.98,106.54,73.76,49.49,50.0218,58.5,21.34,210.81,81.04,60.64,231.06,60.67,228.95
78.49,8.47,77.26,130.77,69.42,21.99,46.5,56.71,56.39,40.7,27.77,57.95,46.41,67.9,178.63,51.22,120.08,134.35,69.49,26.93,149.09,3730.29,104.65,47.59,48.81,14.23,226.01,53.4,159.13,185.28,49.67,39.6,93.29,220.49,8.0,151.5,73.99,33.43,73.13,114.57,72.78,52.64,47.61,37.91,107.34,55.9,136.23,26.55,106.7,73.8,49.5,49.0106,59.61,21.59,211.67,82.27,62.21,233.02,62.79,229.78
80.77,8.56,77.31,132.25,70.07,22.53,46.03,56.9,56.68,42.3,27.97,58.64,46.49,68.67,178.37,51.665,119.43,135.1,69.23,27.05,149.44,3680.0,103.19,47.67,49.06,14.56,224.25,53.52,161.4,183.01,50.27,39.5,93.43,220.04,8.31,150.1,73.79,33.83,72.72,114.06,73.59,52.56,47.81,37.98,107.57,55.5,136.62,26.65,105.0,73.91,49.99,49.5936,61.94,21.67,210.8,81.75,63.33,232.87,63.8,225.76
83.22,8.43,75.72,132.5,68.4,22.9,45.89,56.93,55.92,41.26,27.46,63.42,45.93,68.32,178.51,52.345,119.3,134.7,69.48,27.3,149.18,3664.97,102.25,47.32,48.61,14.55,223.75,53.39,164.29,183.13,50.35,39.13,94.69,219.5,8.36,150.52,72.38,33.38,72.61,113.64,74.53,52.12,48.11,37.88,106.57,55.28,136.08,26.48,106.15,73.25,50.64,49.7849,62.76,21.59,210.72,81.88,63.96,231.25,64.86,224.29
82.46,8.41,74.75,130.92,67.73,23.31,44.72,55.71,54.93,40.16,26.75,64.69,45.06,67.63,176.84,53.1,118.08,133.96,68.98,27.76,148.2,3591.64,101.79,46.94,48.6,14.75,219.5,53.47,162.65,181.09,49.62,39.0,96.43,217.7,8.49,149.64,71.55,33.16,71.82,112.55,74.13,51.53,47.96,37.48,105.75,53.99,134.98,26.2,106.01,72.44,51.54,49.4297,62.89,21.64,207.2,80.62,62.55,229.99,66.76,220.44
83.49,8.41,74.59,131.28,67.98,23.57,44.66,56.32,55.14,39.32,27.04,67.45,44.46,67.51,176.75,53.715,118.55,133.94,67.94,28.38,146.52,3589.25,100.36,47.13,48.39,15.17,218.35,53.2,162.99,181.87,49.78,38.97,97.84,218.09,8.67,149.95,71.1,33.22,71.12,112.92,76.04,51.39,48.13,37.55,103.79,53.55,135.69,26.34,102.37,72.23,52.11,48.4276,64.74,21.64,206.2,80.67,63.73,227.72,69.14,208.45
82.08,8.4,74.18,130.92,67.66,23.55,44.94,55.56,54.35,38.55,27.1,65.55,44.09,67.03,174.86,54.245,117.82,133.85,67.52,28.62,144.69,3548.36,110.37,47.13,48.28,15.15,213.06,52.94,161.44,175.5,48.91,39.12,97.7,217.98,8.51,147.34,70.88,32.91,69.82,112.47,76.17,50.83,48.39,37.52,101.07,53.33,136.77,26.46,101.37,72.02,52.26,47.8537,63.58,21.63,206.11,81.05,64.39,226.81,67.81,211.25
84.27,8.4,75.45,132.05,67.94,24.25,44.75,56.21,54.79,39.16,26.99,66.87,44.36,67.55,176.3,55.16,118.98,133.86,69.15,29.05,144.84,3641.45,114.5,47.38,48.04,15.26,215.8,52.74,166.26,178.86,49.18,39.22,99.04,220.16,8.71,149.52,70.9,33.13,71.06,112.82,77.11,51.1,48.69,37.64,101.27,53.83,139.11,26.95,102.29,72.59,53.0,47.3071,63.48,21.77,206.41,80.63,64.11,228.28,68.74,214.99
83.05,8.53,76.14,133.08,68.39,24.03,44.5,56.2,55.03,39.76,27.29,66.19,44.42,68.13,177.15,54.75,120.03,133.4,69.24,29.14,144.98,3637.98,111.53,47.57,47.84,15.38,212.71,53.19,163.11,179.01,49.43,39.19,99.3,222.2,8.69,149.17,71.33,33.45,71.13,113.61,75.74,50.4,48.74,37.66,101.01,53.86,139.95,26.65,101.0,72.4,52.54,47.0976,63.77,22.03,209.01,79.86,65.29,228.46,67.97,212.35
84.45,8.61,75.74,133.53,68.53,24.44,45.01,56.97,55.79,39.64,27.1,65.0,45.59,68.14,178.16,55.495,121.09,133.72,69.97,29.27,145.32,3664.45,109.97,47.72,47.9,16.15,215.0,53.26,165.31,179.32,50.15,38.79,98.56,221.5,8.76,149.09,71.83,33.45,71.7,113.79,76.34,50.61,48.19,37.8,100.72,54.74,139.48,26.69,101.65,72.18,52.59,47.38,66.7,22.29,209.76,80.18,66.58,228.46,69.19,212.58
83.79,8.32,75.45,130.72,67.04,24.48,44.82,55.24,53.58,37.86,26.92,67.23,44.11,67.16,179.48,56.305,120.47,130.76,69.29,29.81,143.63,3629.99,111.64,47.5,47.24,16.06,211.87,52.25,166.33,178.4,50.2,38.4,100.99,220.68,8.73,148.8,69.28,32.98,71.06,113.07,75.89,49.48,48.12,36.55,99.12,53.82,138.08,26.46,98.46,71.77,53.76,46.3688,67.53,22.15,209.56,78.76,67.71,230.33,70.16,211.57
84.37,8.34,75.75,129.66,66.98,24.67,44.84,54.91,54.34,37.35,26.89,69.03,44.28,66.53,177.12,55.145,118.57,129.58,69.15,28.87,144.41,3695.0,112.95,47.4,47.27,15.94,212.0,51.92,165.96,176.87,49.58,38.04,97.43,219.03,8.86,148.3,70.16,32.45,70.69,112.17,74.71,49.13,48.01,36.45,98.77,53.57,137.25,26.41,97.89,70.7,52.47,45.8586,66.45,22.12,211.35,79.06,66.58,229.22,72.01,212.28
84.64,8.18,75.43,128.15,66.4,24.57,44.23,54.25,54.13,35.6,26.77,68.3,43.86,66.15,176.95,54.49,118.55,127.82,68.61,28.89,143.89,3581.7,112.05,47.07,47.07,15.27,212.48,51.84,162.65,175.84,49.04,38.08,96.35,219.25,8.78,146.59,68.68,31.95,70.61,110.96,72.92,48.92,47.83,36.46,98.18,52.42,135.66,26.03,94.58,70.21,51.92,45.3029,66.01,21.88,209.89,78.29,65.66,230.29,71.34,211.0
84.67,8.02,76.08,127.84,65.47,23.97,44.66,53.14,53.73,34.96,26.37,66.6,43.41,65.69,177.43,53.425,117.87,127.77,68.9,28.34,141.92,3590.0,112.59,46.7,46.5,14.86,210.0,51.73,160.53,177.25,48.71,38.0,94.58,220.01,8.84,149.23,68.41,31.68,70.86,110.69,72.19,47.86,47.54,36.28,97.22,52.24,134.99,25.81,94.51,69.95,51.25,44.7472,65.84,21.73,210.31,77.94,64.71,228.52,70.51,210.01
85.3,7.84,75.1,125.93,64.08,22.74,44.54,53.05,53.51,34.61,26.13,66.57,43.11,64.94,175.88,53.075,116.44,127.89,69.57,28.52,143.26,3649.71,111.6,46.44,45.55,15.47,208.7,51.32,161.82,175.66,49.7,37.6,96.15,221.46,8.72,148.27,67.4,31.47,70.41,110.81,71.39,47.66,47.27,36.12,97.84,52.11,133.11,25.66,94.92,69.53,51.92,44.2371,65.11,21.68,210.45,77.52,65.21,227.49,70.83,210.86
86.08,7.94,75.27,125.27,64.26,23.02,44.42,53.75,53.72,35.21,26.04,66.61,42.49,64.8,174.93,53.15,115.57,128.57,70.14,28.56,143.97,3711.46,113.43,46.36,45.89,14.78,206.69,51.83,165.91,177.42,48.48,37.69,95.46,219.67,8.84,149.01,65.88,31.44,70.51,110.43,71.32,47.67,47.01,36.04,97.42,52.18,133.3,25.63,95.51,69.16,52.18,44.0549,65.01,21.69,210.6,78.28,65.24,226.82,72.52,210.78
87.39,8.05,75.41,125.36,64.14,23.38,44.34,52.91,53.13,36.26,25.56,66.34,42.32,65.02,174.93,52.92,115.59,129.56,70.82,28.43,143.11,3700.18,112.93,46.4,46.68,16.09,205.7,52.38,167.53,177.06,48.36,37.75,94.51,221.82,8.94,148.23,65.87,31.59,69.96,110.12,72.51,47.88,47.2,36.46,98.25,52.77,133.52,25.55,95.79,69.8,52.39,44.2189,65.74,21.73,207.81,78.85,64.12,226.37,72.53,210.0
87.83,8.17,76.06,126.75,64.28,23.53,44.8,52.68,53.62,37.41,25.58,66.18,42.67,65.43,175.47,52.655,116.41,132.26,70.58,28.69,142.99,3661.67,112.8,46.71,47.97,15.96,205.5,52.89,167.0,177.84,48.42,37.8,95.63,221.95,9.31,148.27,66.45,31.72,69.7,110.12,72.56,48.18,47.98,36.84,98.2,53.01,134.57,25.68,95.72,70.3,52.99,44.6835,64.87,21.87,206.67,79.88,65.12,226.87,72.38,209.64
85.3,8.31,77.76,127.4,64.51,22.51,45.06,53.51,54.28,38.09,25.42,64.81,43.23,65.32,177.19,52.585,118.41,134.91,70.92,28.94,145.13,3681.53,114.02,46.7,48.43,15.93,208.45,53.45,162.0,180.41,47.83,38.03,96.49,222.81,8.89,150.58,67.56,32.14,69.57,111.32,71.69,48.61,48.08,36.76,100.45,53.59,135.93,25.95,96.57,70.68,53.54,44.811,62.83,22.0,209.58,80.19,65.7,228.09,70.59,210.49
85.96,8.41,77.81,128.11,64.6,22.8,45.46,54.1,55.17,38.1,26.06,66.48,43.04,65.61,176.79,52.63,119.77,136.61,71.28,29.04,143.85,3730.88,113.61,46.74,48.41,15.52,209.39,53.37,163.08,180.82,48.77,37.87,96.51,220.68,8.97,150.33,67.97,32.21,69.9,111.58,71.42,49.28,48.5,36.89,101.56,54.09,136.41,26.92,101.1,70.83,53.47,44.8292,62.2,22.12,209.92,80.51,66.16,226.99,71.66,213.7
87.26,8.46,77.59,127.24,64.12,22.63,45.26,53.65,55.52,37.98,26.19,66.81,43.0,65.16,168.35,52.715,112.23,136.03,70.6,29.1,143.73,3696.96,115.57,46.61,48.86,15.94,212.21,53.65,163.0,182.18,48.84,37.85,96.91,220.89,9.04,152.27,67.42,32.15,70.28,111.8,71.64,49.33,48.63,37.07,100.86,52.3,133.31,26.86,98.88,70.86,53.79,44.6926,62.31,21.99,209.09,80.37,66.22,227.89,71.99,214.23
88.72,8.42,77.38,126.69,63.15,23.33,44.92,53.24,54.96,37.4,25.58,67.16,42.83,64.76,170.4,52.84,112.14,135.06,70.75,29.09,140.84,3655.01,117.0,46.17,49.52,16.24,207.3,53.72,166.12,183.83,47.91,37.84,97.36,221.06,9.2,152.43,66.54,31.94,70.95,112.06,71.12,48.85,48.78,36.64,99.83,52.0,133.42,26.28,97.6,70.14,53.88,44.9385,67.65,22.0,208.35,80.76,68.18,225.65,73.41,213.65
89.55,8.37,77.75,124.23,63.62,23.36,44.59,54.25,55.92,37.09,26.03,67.38,43.22,65.37,171.25,53.26,111.63,136.55,71.0,29.32,140.98,3635.0,115.62,46.43,48.96,18.27,204.83,53.38,167.97,184.17,48.26,38.21,96.56,224.31,9.21,152.37,67.15,32.07,70.92,111.93,71.83,48.78,48.96,36.4,100.91,51.87,134.14,26.49,97.47,70.67,53.87,44.9112,68.85,21.95,211.07,81.2,67.76,223.55,73.79,213.72
89.94,8.48,77.68,123.4,63.48,23.69,44.73,54.59,56.09,36.97,26.43,67.46,42.68,64.79,169.61,53.415,110.5,133.81,70.53,29.43,139.58,3612.12,116.31,46.83,49.15,17.57,203.74,54.05,168.58,183.94,48.42,38.53,97.22,226.45,9.35,152.64,67.5,32.27,70.9,111.51,74.01,48.5,49.31,36.58,100.87,52.17,134.01,26.48,99.03,70.52,54.25,44.7746,69.77,22.03,209.83,81.05,69.12,224.95,73.2,213.04
87.18,8.41,76.3,123.32,63.24,22.92,45.23,52.59,55.22,36.96,26.56,62.81,42.85,64.26,167.09,52.16,108.0,132.99,70.3,28.28,139.49,3544.28,114.84,46.44,48.95,17.48,202.2,54.06,165.72,181.17,47.72,38.56,94.65,226.27,8.88,150.96,65.8,32.11,70.42,110.54,72.59,48.61,48.44,36.68,104.44,51.57,133.41,26.47,97.48,70.29,52.53,44.9294,67.69,22.1,207.93,81.67,67.28,223.2,71.84,208.89
88.41,8.6,75.76,123.34,63.68,22.52,45.72,52.56,56.37,37.97,27.14,64.56,42.82,64.51,166.5,51.51,106.76,132.45,70.81,27.99,136.7,3616.7,115.17,46.48,48.99,17.29,201.65,54.36,167.59,182.75,47.6,38.63,92.7,228.87,8.95,152.84,65.55,32.43,70.26,111.64,72.22,48.67,47.79,36.86,100.76,51.52,133.88,26.35,96.85,70.84,51.79,44.7746,66.6,22.32,208.41,80.76,65.79,223.02,72.85,209.46
89.05,8.9,75.0,122.92,63.3,22.66,45.14,52.78,56.96,38.95,27.61,66.24,43.53,64.7,166.8,51.195,108.85,132.49,70.5,28.17,139.68,3544.54,115.27,46.71,49.83,16.73,205.79,54.38,165.4,184.63,45.89,38.77,93.23,228.4,8.96,154.61,66.2,32.42,71.54,112.63,71.96,48.57,48.38,37.41,101.51,51.85,135.74,26.61,98.49,71.21,52.03,45.3758,66.28,22.38,222.72,79.4,65.29,223.5,72.52,214.0
89.0,8.94,74.99,124.79,64.13,22.52,45.96,53.46,58.36,40.1,28.0,66.2,44.41,65.51,168.97,51.05,109.09,134.01,71.19,28.03,141.86,3638.01,116.7,46.94,49.73,18.58,204.83,54.59,168.57,185.5,45.3,38.95,93.11,230.24,9.02,153.93,63.89,32.86,72.33,113.55,72.42,41.38,48.55,37.85,103.74,52.57,138.38,26.58,101.86,71.75,52.26,46.7696,67.43,22.36,225.32,74.8,64.78,224.64,72.08,214.27
90.39,9.15,75.25,127.18,64.82,22.79,45.86,54.61,59.7,41.33,28.37,69.32,45.29,66.11,172.48,51.935,111.43,136.61,71.49,28.28,141.77,3750.01,117.86,47.66,50.14,18.37,206.01,54.77,172.49,188.83,45.21,39.7,94.67,232.02,9.22,155.48,63.65,33.42,72.75,114.13,73.8,41.28,49.04,38.58,103.0,52.97,139.14,26.87,105.68,72.65,53.13,46.8152,68.16,22.48,228.41,75.13,66.91,227.64,73.48,218.88
90.44,9.08,74.72,126.32,64.69,22.99,45.91,54.61,60.08,41.1,28.27,70.97,44.92,65.85,171.89,52.42,111.56,135.82,72.36,28.28,141.49,3755.35,118.76,47.73,50.58,18.49,206.63,55.17,172.99,187.33,44.79,39.6,94.84,229.55,9.42,154.5,63.95,33.3,72.66,113.61,75.82,41.48,49.45,38.98,102.01,52.66,138.65,26.57,105.93,72.52,53.37,46.8698,69.11,22.53,229.08,75.88,67.15,227.07,73.9,214.5
91.09,9.09,75.02,127.56,65.64,22.98,46.16,53.78,60.36,41.7,28.47,69.46,45.54,66.73,172.89,52.91,112.14,136.3,73.11,28.5,141.96,3820.47,119.87,48.21,51.15,18.36,207.47,55.48,173.52,190.5,45.62,40.08,95.68,232.46,9.75,156.75,64.64,33.6,73.27,114.52,76.14,41.91,50.08,39.47,100.82,53.47,139.89,26.85,86.16,72.85,53.67,47.3709,68.14,22.51,229.43,76.9,66.38,227.19,74.64,218.72
93.15,9.24,74.76,127.43,65.55,23.3,46.23,54.71,60.49,41.98,28.85,71.43,46.22,67.18,174.06,53.04,112.91,145.65,70.69,28.42,139.32,3826.89,118.73,48.28,51.14,18.07,207.29,56.03,174.26,188.98,44.62,40.21,95.85,228.65,10.31,155.62,63.45,35.19,72.72,115.26,79.58,41.2,50.12,40.4,100.66,53.82,140.96,26.97,85.39,73.43,54.93,47.5531,70.2,22.41,229.61,76.76,67.37,227.19,76.39,215.62
93.53,9.0,75.69,128.16,65.67,23.14,46.39,54.35,60.46,41.98,28.62,69.57,46.07,67.55,174.21,52.295,113.34,144.07,70.73,28.07,139.9,3736.3,118.32,48.6,51.3,18.24,206.0,56.19,174.75,190.0,45.93,40.47,95.44,228.7,10.38,156.12,64.11,35.64,74.08,116.02,79.47,41.46,50.35,40.12,100.16,54.06,141.08,27.25,80.45,68.51,54.79,48.0814,70.7,22.03,229.48,77.38,65.09,228.73,75.11,219.03
92.63,8.92,75.37,128.61,65.79,23.15,46.39,54.09,60.12,41.63,28.6,66.96,46.0,67.39,172.94,52.225,112.06,145.27,72.42,27.93,138.97,3707.87,120.39,47.98,51.68,17.97,203.26,55.79,172.14,190.82,46.46,40.65,95.13,227.49,10.37,155.7,64.2,35.14,73.62,115.39,77.88,41.83,50.39,39.8,98.58,54.15,142.98,27.26,80.3,69.27,54.21,48.0996,70.3,22.21,229.05,77.6,65.96,226.98,74.58,218.58
93.71,8.86,76.23,128.9,65.6,23.4,46.64,54.53,60.92,40.95,28.81,68.2,45.75,66.89,172.57,51.75,110.94,144.3,72.75,27.55,139.79,3644.03,120.37,48.91,50.5,19.53,202.99,55.65,173.11,190.65,47.17,40.63,94.18,225.65,10.64,155.76,64.89,35.5,73.59,115.59,78.49,41.7,50.6,39.29,97.95,54.41,142.28,27.57,79.19,69.31,53.5,48.127,71.72,22.44,229.08,77.4,65.56,226.07,75.55,217.94
94.02,9.06,76.71,129.56,65.99,23.72,47.03,54.46,60.95,41.39,28.73,67.98,45.65,66.97,170.68,51.735,109.93,142.63,72.02,27.45,141.95,3654.67,121.27,49.34,50.33,18.6,202.8,55.92,170.5,189.58,47.79,40.58,94.14,226.1,10.69,155.14,65.44,35.55,73.56,115.98,78.02,42.0,50.68,38.83,97.2,54.26,143.52,27.8,79.98,69.17,53.59,48.2545,70.95,22.5,230.91,77.35,65.71,225.57,76.09,217.65
93.7,9.14,75.49,128.62,65.7,23.84,46.75,54.42,60.78,41.49,28.46,67.84,45.61,66.62,172.34,51.59,111.29,142.28,71.64,27.21,142.23,3683.26,122.11,50.17,50.06,18.07,203.19,55.56,171.1,190.87,48.45,40.4,94.31,228.33,10.67,157.07,65.27,35.96,74.4,115.42,77.86,41.76,50.53,39.12,97.49,54.3,144.32,28.17,79.04,70.07,54.16,48.5096,70.63,22.42,232.95,77.47,65.92,226.93,76.07,206.0
95.5,9.06,75.41,129.63,65.93,24.3,46.76,55.0,60.53,41.7,27.65,72.4,45.27,67.24,173.19,52.45,111.67,144.17,71.75,27.47,143.06,3694.99,122.76,50.43,50.05,19.43,202.64,55.49,174.75,191.31,48.14,40.18,95.24,229.63,10.88,157.48,64.63,36.34,74.71,115.66,78.58,41.46,50.36,39.33,96.45,54.27,145.21,27.76,79.6,70.37,54.57,48.2363,73.22,22.59,232.72,77.95,67.43,228.0,77.59,207.76
95.71,9.09,75.91,129.17,66.21,24.31,46.22,55.28,60.83,41.29,25.26,73.35,45.33,67.02,172.96,52.65,110.86,143.06,71.12,27.66,143.61,3707.93,123.77,49.98,50.2,20.0,201.23,55.88,175.24,192.02,49.09,40.34,95.07,227.74,11.21,156.02,63.49,36.0,74.05,115.37,81.29,42.21,50.66,39.19,94.21,53.57,144.53,27.49,77.85,69.91,56.03,48.6827,72.87,22.38,236.22,77.63,67.47,225.41,78.92,208.0
93.09,9.05,77.61,129.34,65.16,23.69,46.75,54.41,60.74,40.98,25.73,71.39,44.71,66.3,174.58,51.625,109.95,141.37,71.35,27.36,143.62,3709.05,124.35,49.65,50.12,18.66,197.95,55.39,170.41,193.9,48.8,40.22,93.25,227.5,10.83,155.67,63.12,35.98,73.97,113.88,82.6,42.33,50.13,39.89,93.49,53.83,145.01,27.8,80.47,69.47,55.43,48.4185,69.36,22.65,236.39,77.0,68.32,226.61,77.47,208.88
92.46,8.94,79.37,129.87,64.98,23.29,46.44,54.45,60.7,40.44,25.8,71.05,44.61,66.19,173.49,51.775,108.97,139.35,71.08,27.4,142.97,3703.0,123.98,49.05,49.45,17.75,196.33,54.51,166.53,194.79,48.81,39.94,93.49,227.14,10.83,156.25,61.51,35.92,74.29,113.96,81.31,41.71,49.79,40.24,92.32,53.59,143.67,27.94,79.19,69.11,55.15,47.6988,69.22,22.49,237.19,75.58,66.97,225.99,76.47,207.0
92.53,8.93,80.21,130.48,65.27,23.27,45.89,54.97,61.21,40.98,25.47,72.38,44.69,66.39,173.35,52.33,109.15,136.75,72.01,27.75,142.52,3818.0,124.23,48.87,49.53,18.1,196.0,54.53,166.72,195.58,51.41,40.09,94.44,228.99,11.04,156.66,61.97,36.31,74.56,114.71,80.44,41.09,49.88,40.26,92.29,53.69,143.92,27.93,77.87,69.75,55.06,47.7626,70.19,22.22,240.37,77.28,67.07,226.16,77.08,208.62
93.83,8.89,80.55,130.82,65.59,23.64,46.02,55.8,60.65,41.43,25.71,72.65,44.43,66.42,174.26,52.4,109.53,137.1,71.28,27.82,142.79,3723.03,124.13,48.54,49.57,18.26,198.47,54.43,168.23,193.77,51.82,39.98,94.38,228.8,11.11,156.09,62.63,36.52,73.96,113.97,81.15,40.94,49.76,40.31,92.94,53.64,144.15,27.81,78.16,70.2,55.28,47.881,70.54,22.2,237.07,76.97,67.25,226.67,77.68,209.4
94.07,8.71,80.35,131.1,65.04,23.8,45.84,54.08,59.43,40.67,25.32,73.85,43.64,66.21,169.35,52.835,106.13,134.67,70.1,28.62,140.53,3762.55,122.8,47.7,49.33,18.5,197.08,53.61,170.38,189.36,50.84,39.38,96.56,225.12,11.17,154.0,61.84,35.8,73.0,113.07,80.94,40.75,50.18,39.81,91.75,53.78,143.31,27.46,79.49,68.96,55.54,47.6168,72.01,22.22,235.35,75.78,67.45,222.2,78.39,206.31
92.48,8.57,78.09,119.48,63.51,23.23,45.53,52.58,57.54,39.15,25.35,74.53,43.12,64.66,168.96,51.515,105.0,133.02,69.12,28.3,137.11,3760.84,122.73,46.27,48.93,17.69,194.34,52.69,167.5,191.04,49.52,38.97,94.96,222.12,10.94,155.05,60.58,35.15,73.34,115.89,78.26,40.5,49.9,39.17,90.92,53.11,140.96,26.96,80.04,67.44,54.47,46.97,70.79,21.96,231.85,74.98,66.15,220.09,76.79,202.25
93.87,8.57,78.17,119.82,64.12,23.42,46.04,54.13,58.38,39.49,25.38,74.92,43.76,69.22,169.73,51.84,106.12,131.63,68.79,28.19,134.09,3718.82,123.77,46.8,48.92,17.82,196.56,53.38,170.04,192.87,51.05,39.27,94.83,226.05,11.1,155.98,61.02,35.08,73.53,116.03,78.41,39.48,49.58,39.21,91.44,54.15,148.27,27.12,80.09,67.29,54.57,47.1978,70.34,22.06,231.87,75.17,66.77,220.99,76.86,202.29
